timestamp,consent,a_1_student_id,a_2_gender,a_3_class_group,b_1_i_enjoyed_the_course,b_2_classes_started_and_ended_on_time,b_3_participative_learning_environment,b_4_subject_content_delivered_according_to_course_outline_and_my_expectations,b_5_topics_were_clear_and_logically_developed,b_6_developed_my_oral_and_writing_skills,b_7_developed_my_reflective_and_critical_reasoning_skills,b_8_the_assessment_methods_assisted_me_to_learn,b_9_received_relevant_feedback,b_10_read_recommended_readings_and_notes,b_11_used_the_elearning_material_posted,c_1_principles_of_business_intelligence_and_the_dataops_philosophy,c_2_data_engineering_and_data_analytics,c_3_dashboarding_for_business-facing_and_customer-facing_analytics,c_4_regression_and_classification,c_5_clustering_and_association_rule_mining,c_6_serving_ml_models_through_a_restish_api_using_flask_in_python,c_7_time-series_analysis_time-series_forecasting_and_neural_networks,c_8_natural_language_processing,d_1_python_as_a_programming_language,d_2_vs_code_and_pycharm_for_coding_in_python,d_3_r_as_a_programming_language,d_4_r_studio_for_coding_in_r,d_5_jupyter_notebook_for_documenting_data_analytics_and_predictive_modelling_workflows,d_6_git_and_github,d_7_docker_for_containerization,d_8_power_bi_for_data_visualization,d_9_dbeaver_and_datagrip_for_data_management,d_10_postman_for_api_testing,d_11_flask_and_gunicorn_for_serving_ml_models,d_12_joblib_for_serialization_and_deserialization_of_models_as_pickle_files,d_13_slack_for_casual_communication_with_a_data_team,e_1_group_work,e_2_quizzes_at_the_end_of_each_module,e_3_lab_manuals,e_4_required_lab_work_submissions_at_the_end_of_each_module,e_5_labs_that_require_you_to_use_git_to_work_in_a_team_as_opposed_to_working_alone,e_6_labs_that_have_hidden_bonus_marks_or_advanced_level_submissions_for_extra_marks_in_addition_to_the_baseline,e_7_supplementary_videos_to_watch_as_an_additional_explanation_of_a_topic,e_8_supplementary_content_to_read,e_9_lecture_slides_used_during_the_class,e_10_lecture_notes_on_some_of_the_lecture_slides,e_11_the_quality_of_the_lectures_given,e_12_the_separation_of_theory_during_virtual_classes_and_practicals_during_in-person_classes,f_1_In_your_opinion_which_topics_(if_any)_should_be_added_to_the_Business_Intelligence_I_and_II_curriculum,f_2_In_your_opinion_which_topics_(if_any)_should_be_removed_from_the_Business_Intelligence_I_and_II_curriculum,f_3_Write_at_least_two_things_you_liked_about_the_teaching_and_learning_in_this_course,f_4_Write_at_least_one_recommendation_to_improve_the_teaching_and_learning_in_this_course_(for_future_classes),average_course_evaluation_rating,sentiment,average_level_of_learning_attained_rating,average_level_of_skills_and_competencies_rating,average_pedagogical_strategy_effectiveness_rating,absenteeism_percentage,text,clean_topic_text,dominant_topic,topic_probability,topic_label,clean_sentiment_text,predicted_sentiment,sentiment_confidence
07-11-25 12:39,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",117,Female,Group B,5,4,4,2,2,1,2,3,2,4,2,5,4,2,5,5,2,5,5,5,5,3,3,5,5,2,2,2,3,2,2,2,4,4,4,4,4,4,4,4,1,1,2,3,"I have none in mind, was thoroughly content with the topics I learnt during this course unit.",None; I think all the topics were necessary in understanding the foundation and application of business intelligence.,"I enjoyed my own personal studying of the course unit, that is, the research that I had to do trying to understand the concepts in the course.

I enjoyed the lab work as well; it helped in gaining better understanding of the application of the concepts learnt in class.","Having better structured slides that are detailed in a simple manner for better understanding, the current slides make the topics seem so complicated when it's not, also they are not very dependable when doing revision which is a bummer!!!",2.8182,negative,4.125,3.1538,3.25,25.0,"I enjoyed my own personal studying of the course unit, that is, the research that I had to do trying to understand the concepts in the course.

I enjoyed the lab work as well; it helped in gaining better understanding of the application of the concepts learnt in class. Having better structured slides that are detailed in a simple manner for better understanding, the current slides make the topics seem so complicated when it's not, also they are not very dependable when doing revision which is a bummer!!!",i enjoyed my own personal studying of the course unit that is the research that i had to do trying to understand the concepts in the course i enjoyed the lab work as well it helped in gaining better understanding of the application of the concepts learnt in class having better structured slides that are detailed in a simple manner for better understanding the current slides make the topics seem so complicated when it s not also they are not very dependable when doing revision which is a bummer,4,0.9696888330777518,Assessment Methods and Feedback,enjoyed personal studying course unit research trying understand concept course enjoyed lab work well helped gaining better understanding application concept learnt class better structured slide detailed simple manner better understanding current slide make topic seem complicated not also not dependable revision bummer,negative,0.4166
07-11-25 12:45,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",118,Male,Group B,4,4,5,5,5,4,5,5,5,5,5,4,5,4,5,4,5,5,4,3,5,3,4,4,5,3,4,3,4,3,2,2,4,5,4,5,4,5,4,5,4,5,4,5,,,Learned how businesses use data to drive their operations.,Make the course more hands on,4.7273,positive,4.5,3.4615,4.5,5.0,Learned how businesses use data to drive their operations. Make the course more hands on,learned how businesses use data to drive their operations make the course more hands on,1,0.8643542749593225,Teaching Quality and Engagement,learned business use data drive operation make course hand,positive,0.4814
07-11-25 13:57,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",119,Male,Group B,4,5,4,5,5,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,4,3,3,4,4,3,4,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,5,4,I dont think any,I feel some should be discussed more or given more in depth for proper understanding,"The lecturer made sure ylu understand before proceeding 
The end quizzes were a good way of remembering what we covered",On the journals ... im having an issue with the lecturer viewimg my work... hence im not being graded ... maybe to find a way to make that more seemless ... cause ive raised the issue and theres a lot of friction in it being handled,4.2727,neutral,3.875,3.4615,4.0,5.0,"The lecturer made sure ylu understand before proceeding 
The end quizzes were a good way of remembering what we covered On the journals ... im having an issue with the lecturer viewimg my work... hence im not being graded ... maybe to find a way to make that more seemless ... cause ive raised the issue and theres a lot of friction in it being handled",the lecturer made sure ylu understand before proceeding the end quizzes were a good way of remembering what we covered on the journals im having an issue with the lecturer viewimg my work hence im not being graded maybe to find a way to make that more seemless cause ive raised the issue and theres a lot of friction in it being handled,1,0.9490539882498734,Teaching Quality and Engagement,lecturer made sure ylu understand proceeding end quiz good way remembering covered journal im issue lecturer viewimg work hence im not graded maybe find way make seemless cause ive raised issue there lot friction handled,negative,0.4348
09-11-25 9:14,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",120,Male,Group B,5,4,5,5,4,5,5,5,4,5,5,4,3,5,4,5,2,4,3,5,5,3,3,5,5,5,5,5,4,4,3,3,5,4,5,5,5,3,3,5,4,4,5,5,I have no reservations on this,I have no reservations on this,I having practical labs to use real world tools and data to put the concepts I learn in class into practice. I enjoyed how practical examples where used to try and explain complex BI concepts.,I have no reservations on this,4.7273,positive,3.75,4.2308,4.4167,5.0,I having practical labs to use real world tools and data to put the concepts I learn in class into practice. I enjoyed how practical examples where used to try and explain complex BI concepts. I have no reservations on this,i having practical labs to use real world tools and data to put the concepts i learn in class into practice i enjoyed how practical examples where used to try and explain complex bi concepts i have no reservations on this,4,0.9613804073406708,Assessment Methods and Feedback,practical lab use real world tool data put concept learn class practice enjoyed practical example used try explain complex bi concept no reservation,positive,0.5833
10-11-25 23:48,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",121,Female,Group C,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,3,3,4,5,5,5,4,5,5,5,5,1,4,2,2,5,5,5,5,5,5,5,5,5,5,5,5,Add more topics on Artificial Intelligence and how it integrates with Business Intelligence,None actually since the current topics are relevant and useful.,"The teaching was clear and engaging, and the examples made the lessons easy to understand as well as the engaging quizzes and lab works .",I would probably recommend that more practical case studies or projects to apply BI concepts in real world scenarios should be included,4.1818,neutral,4.5,4.0,5.0,13.04,"The teaching was clear and engaging, and the examples made the lessons easy to understand as well as the engaging quizzes and lab works . I would probably recommend that more practical case studies or projects to apply BI concepts in real world scenarios should be included",the teaching was clear and engaging and the examples made the lessons easy to understand as well as the engaging quizzes and lab works i would probably recommend that more practical case studies or projects to apply bi concepts in real world scenarios should be included,4,0.9675678895573312,Assessment Methods and Feedback,teaching clear engaging example made lesson easy understand well engaging quiz lab work would probably recommend practical case study project apply bi concept real world scenario included,positive,0.4217
11-11-25 10:08,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",122,Female,Group B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,The lab works were very important,At least to assist in the lab works especially before submission,3.0,negative,3.0,3.0,3.0,20.0,The lab works were very important At least to assist in the lab works especially before submission,the lab works were very important at least to assist in the lab works especially before submission,0,0.7992856271133832,Course Content and Structure,lab work important least assist lab work especially submission,neutral,0.4622
11-11-25 10:35,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",123,Female,Group B,3,5,4,3,4,4,4,3,5,3,4,3,2,5,4,5,4,4,4,3,2,2,3,3,3,1,3,3,1,1,2,1,3,4,3,2,3,2,3,3,5,4,5,4,Maybe Deep Learning,the data engineering (with Docker),I liked the quizzes and The BI2 topics.,Be more step by step for practical and also the number of slides,3.8182,negative,3.875,2.1538,3.4167,5.0,I liked the quizzes and The BI2 topics. Be more step by step for practical and also the number of slides,i liked the quizzes and the bi topics be more step by step for practical and also the number of slides,0,0.9095710646558192,Course Content and Structure,liked quiz bi topic step step practical also number slide,neutral,0.4496
11-11-25 12:29,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",124,Male,Group C,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,5,5,3,3,4,5,3,4,2,4,3,3,4,4,4,5,5,5,5,4,3,4,5,5,5,Computer Vision,,Mode of content delivery and practical lab exercises,More individual assignments,4.9091,positive,3.875,3.6923,4.5,8.7,Mode of content delivery and practical lab exercises More individual assignments,mode of content delivery and practical lab exercises more individual assignments,4,0.6312137583764581,Assessment Methods and Feedback,mode content delivery practical lab exercise individual assignment,positive,0.5327
11-11-25 13:38,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",125,Female,Group C,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,N/a,N/a,The lab work and reflective journal after each module and the way concepts were taught,N/a,4.8182,positive,5.0,4.6154,5.0,4.35,The lab work and reflective journal after each module and the way concepts were taught N/a,the lab work and reflective journal after each module and the way concepts were taught n a,1,0.7994253180193933,Teaching Quality and Engagement,lab work reflective journal module way concept taught,positive,0.6071
11-11-25 13:39,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",126,Female,Group C,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,4,5,4,4,5,5,5,4,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,,,Doing the labwork and learning new concepts,We should have done a power BI certification,5.0,positive,4.375,4.3846,5.0,0.0,Doing the labwork and learning new concepts We should have done a power BI certification,doing the labwork and learning new concepts we should have done a power bi certification,4,0.8849872229239123,Assessment Methods and Feedback,labwork learning new concept done power bi certification,positive,0.4754
11-11-25 14:00,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",127,Female,Group C,3,5,4,4,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,,,"Regression 
Ml modelling",,3.3636,negative,2.625,3.0,4.0,17.39,"Regression 
Ml modelling ",regression ml modelling,3,0.5979948244882377,Learning Resources and Materials,regression ml modelling,positive,0.3929
11-11-25 14:00,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",128,Male,Group C,5,4,5,5,5,4,3,4,4,3,5,4,4,4,4,4,2,5,3,4,4,3,5,5,5,5,4,3,3,4,3,4,3,4,5,5,5,4,4,4,5,5,5,5,No opinion on the matter,No opinion on the matter,Incredibly detailed.,No opinion on the matter,4.2727,neutral,3.75,4.0,4.5,34.78,Incredibly detailed. No opinion on the matter,incredibly detailed no opinion on the matter,4,0.7962519480204288,Assessment Methods and Feedback,incredibly detailed no opinion matter,positive,0.4003
12-11-25 10:13,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",129,Male,Group A,3,5,4,5,5,4,3,5,4,5,5,4,5,3,3,5,4,3,4,4,5,5,5,5,5,5,4,3,4,5,5,3,5,5,4,3,1,1,4,2,5,5,4,4,Data Governance and Ethics,,"Straight forward content 
Deep dive knowledge of the content","Reduce the number of lecture slides, some content can be placed on 1 or two pages.",4.3636,neutral,3.875,4.4615,3.5833,0.0,"Straight forward content 
Deep dive knowledge of the content Reduce the number of lecture slides, some content can be placed on 1 or two pages.",straight forward content deep dive knowledge of the content reduce the number of lecture slides some content can be placed on or two pages,0,0.9266214363188888,Course Content and Structure,straight forward content deep dive knowledge content reduce number lecture slide content placed two page,neutral,0.481
12-11-25 10:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",130,Female,Group A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,4,3,5,5,3,4,5,5,5,5,4,3,3,3,1,5,5,5,4,5,3,3,5,5,5,5,5,I don't have any in mind,,the practical enabled me to understand the concept being taught,Have more labs where we are having one on one with the lecturer especially APIs,4.0,neutral,4.0,3.9231,4.5833,9.09,the practical enabled me to understand the concept being taught Have more labs where we are having one on one with the lecturer especially APIs,the practical enabled me to understand the concept being taught have more labs where we are having one on one with the lecturer especially apis,2,0.9271952708828808,Practical Labs and Hands-on Learning,practical enabled understand concept taught lab one one lecturer especially apis,positive,0.4147
